,name,categories,text,rating
3094,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,I returned it because I wanted better sound...opted for a bose soundlink. Decent speaker with nice amazon prime/Alexa features...just not the sound I was looking for.,3
3095,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"excellent gift, ok sound, great portability, would buy again",4
3096,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"Love it, works better than anticipated. Also at a good price",5
3097,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,When it works it's great but for some reason it doesn't always answer me When it doesn't answer me I turn off the tv and make sure no one else is talking and it still doesn't work at that time. It was easy to set up with the phone app. Doesn't seem to matter where the phone is when it isn't working. I've tried close and far and in between. So a case of great when it works and the pits when it doesn't,3
3098,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"We have bought two Taps, one for ourselves and one as a gift for our son. We love the portability of the Tap. It's perfect for our deck. Our grandchildren love it, too.",5
3099,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,This was a gift had no plan to purchase one. But very pleased with the portability and the sound quality,5
3100,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Alexa on the go. Works as Bluetooth speaker with your comparable phone.,5
3101,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,I love my new toy. Alexa is my personal girl Friday. She understands what I want and retrieves it. Easy to set up and use.,5
3102,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Good price works great would buy again good value for the price,5
3103,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"Music, full home automation control, an assistant, calling, shopping and lists, much much more...anywhere with wifi, home or away. Get one, you will not regret it.",5
3104,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Omg I am so enjoying this. Sitting around the back deck with family wishing we have music that doesn't require plugs or wires. Saw it online deals of the day read the reviews and ordered on he spot and drove a half hour drive to my closet Best Buy. Play it now everyday.,5
3105,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Great speaker and Echo substitute. This is great for on the go as a Bluetooth speaker and when connected to the internet it works great using the Alexa app.,5
3106,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"I have been enjoying the amazon tap for two weeks, and am still finding new things it will do",5
3107,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Is it operate my wife loves it my granddaughter knows how to operate a good sounding Bluetooth speaker great freedom it even tells knock knock jokes in makes my granddaughter crack up that makes it worth every penny I paid useful to recommend to anybody,5
3108,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,We got this for my son for xmas. He loves it. He uses it daily.,5
3109,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"Love the Amazon Alexa products! I have 1 Show, 1 Echo, 2 dots, and the Tap. Wish the Tap had the drop-in feature. The tap does make a sound when you have the hands free enabled and say ""Alexa"" instead of the blue lights on the other products. Great for taking outside!",5
3110,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"The Tap is a great portable speaker with fantastic sound. If you press a button then you can connect to Amazon Alexa and she can play your music, answer questions, etc. Downgraded one star because there is supposed to be a hands free option for Alexa but I haven't been able to get it to work. Still great to be able to take this around the house vs Echo which is tied to the plug.",4
3111,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"Full disclosure. I own five Amazon echos including a few Dots as well as this Tap, so obviously I'm a fan of echoes. Honestly I couldn't figure out from Amazons marketing and the online review how the Tap fit in as compared to full blown Echo and the Dot. I kept thinking it was limited compared to the Echo and the Dot because you had to Tap the button to ask it question. However given that it's completely portable and runs for up to six hours on a charge it makes sense that it would wast battery if it was always listening for a voice command. IMO, the Tap sounds just as good and maybe even better the the Echo in a much smaller form factor. Since it's portable it's probably going to be sitting next to you any way so tapping to ask a question is not really an issue and in someways is better when you have a full table as you can control who gets to request music. My friends and I get into fun wars asking for different music on the full blown Echo but it can also get a little annoying when someone plays Michael Bolton over my Bruce Springsteen. Bottom line just as good of sound as the full blown Tap in a portable and smaller form. Very Happy with all my echoes but this may be my favorite.",5
3112,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"Great sound and portablebility. Nice style, lithium battery, requires wifi and there are internet radio stations and news. Amazon has features available as well. I use mine a lot.",5
3113,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"Great speaker, able to move around, connect to iPad when watching movies. Love it!",5
3114,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Nice portable speaker but wish the sound quality was better.,3
3115,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,I own an echo and the tap. The tap is slower to respond. If you haven't used the echo then you will like the tap.,3
3116,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Great sound. Portable. The kids love it. Didn't think I would use it but I tend to use it a lot.,5
3117,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Most speaker like this will be over USD150.00 but this one is less than that price with a great sound quality,5
3118,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,I love this little speaker. It is small enough to carry it wherever I want to bring it yet loud enough to be heard The Alexa interface is pretty cool as well. The only issue for me is that it doesn't connect with Apple Music. This issue is easily resolved by putting Tap in Bluetooth mode and playing Apple Music through my phone to the Tap,4
3119,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"Speaker is pretty loud and I love that I can take with me but the only downside is you have to hold the ""home"" button to use Alexa",3
3120,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,I use this speaker daily and love the sound quality and its ability to be independant of my phone/tablet unlike normal Bluetooth speakers that require your phone to play music even if they have the same sound quality.,5
3121,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Serves my needs as required. Sound is good. Ability to move device where required is ideal,5
3122,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,You can take everywhere your music and with wifi you are connected with the world. The best is that the battery lasts a long time.,5
3123,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"The Amazon Tap is a perfect complement to our Amazon Echo. Put this in our office space...has all the advantages of the Echo and is also a great Bluetooth speaker. Having to ""tap"" the mic button to summon Alexa is no issue at all! Sound quality is as good as any Bluetooth speaker on the market and it's extremely portable.",5
3124,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,This product is awesome. You can play your favorite music instantly. Also had great fun asking Alexa questions. Some serious some funny. We love it!!,5
3125,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"Love it, take it with me everywhere, Not all of us are computer/technical savvy. Need better written, printable instructions on how to use. Step 1, step 2, etc.",5
3126,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Love Alexa. We currently have three devices that we use on a daily basis. I use one at work basically for streaming music. Great device. No problems connecting to any of them.,5
3127,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"I own the Echo, and love the product! So I purchased the Tap as a gift.",5
3128,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"From latest news flash, to weather info, to hearing a joke while cooking and waiting for Alexa to set a timer, the Amazon Tap is a fun tool to have around the house!",5
3129,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"This has been a very nice addition, it allows the whole family to use and enjoy it.",4
3130,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"I HAVE BOTH THE ECHO AND THE TAP, THEY ARE SPECTACULAR",5
3131,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"I wanted a speaker to listen to Pandora and go so much more! Being able to speak to Alexa and get news, weather, timer, light controls and so much more! Love the product!",5
3132,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,"I really haven't had a chance to use this much yet, but it seems like a coll little gadget.",4
3133,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Love every aspect of the Echo. We even went and bought a Tap!,5
3134,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Electronics,Have several echo's throughout the house and bought the Echo Tap so I could move it when I need to move around from the garage to outdside. Mainly listen to music and has worked well. Have noticed that I usually have to yell for Alexa to hear me but that may have to do with the acoustics in the garage. Other than that it works well.,4
